id,uuid,version,status,longTicker,errorDescription,shortTicker,pairName,longTickerEntryPrice,longTickerCurrentPrice,shortTickerEntryPrice,shortTickerCurrentPrice,meanEntry,meanCurrent,spreadEntry,spreadCurrent,zScoreEntry,zScoreCurrent,pValueEntry,pValueCurrent,adfPvalueEntry,adfPvalueCurrent,correlationEntry,correlationCurrent,alphaEntry,alphaCurrent,betaEntry,betaCurrent,stdEntry,stdCurrent,zScoreChanges,longUSDTChanges,longPercentChanges,shortUSDTChanges,shortPercentChanges,portfolioBeforeTradeUSDT,profitUSDTChanges,portfolioAfterTradeUSDT,profitPercentChanges,minutesToMinProfitPercent,minutesToMaxProfitPercent,minProfitPercentChanges,maxProfitPercentChanges,formattedTimeToMinProfit,formattedTimeToMaxProfit,formattedProfitLong,formattedProfitShort,formattedProfitCommon,timestamp,entryTime,updatedTime,maxZ,minZ,maxLong,minLong,maxShort,minShort,maxCorr,minCorr,exitReason,closeAtBreakeven,settingsTimeframe,settingsCandleLimit,settingsMinZ,settingsMinWindowSize,settingsMinPValue,settingsMaxAdfValue,settingsMinRSquared,settingsMinCorrelation,settingsMinVolume,settingsCheckInterval,settingsMaxLongMarginSize,settingsMaxShortMarginSize,settingsLeverage,settingsExitTake,settingsExitStop,settingsExitZMin,settingsExitZMax,settingsExitZMaxPercent,settingsExitTimeHours,settingsExitBreakEvenPercent,settingsUsePairs,settingsAutoTradingEnabled,settingsUseMinZFilter,settingsUseMinRSquaredFilter,settingsUseMinPValueFilter,settingsUseMaxAdfValueFilter,settingsUseMinCorrelationFilter,settingsUseMinVolumeFilter,settingsUseExitTake,settingsUseExitStop,settingsUseExitZMin,settingsUseExitZMax,settingsUseExitZMaxPercent,settingsUseExitTimeHours,settingsUseExitBreakEvenPercent,settingsMinimumLotBlacklist
2,8fb0b2f4-cb2a-4ce6-bff4-0c6e0346d6bf,8,CLOSED,SAHARA-USDT-SWAP,,USELESS-USDT-SWAP,SAHARA-USDT-SWAP/USELESS-USDT-SWAP,0.09608,0.09626,0.2852,0.2935,0.0,0.0,0.0,0.0,4.68120562812911,4.0715597516865465,6.572253712632836E-29,1.8474109506156354E-29,0.9638496287186452,0.9347324718619551,0.5847442088403784,0.5894678981779338,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.04627462,0.94000000,-0.67918600,-13.32000000,82.2659204919043,-0.63291138,81.64814208290434,-12.38000000,5,1,-12.38000000,-0.4858198,-12.38%/5min,-0.49%/1min,0.05$/0.94%,-0.68$/-13.32%,-0.63$/-12.38%,2025-08-13 15:56:22,2025-08-13 15:56:32,2025-08-13 16:02:11,4.68120562812911,4.0715597516865465,1.13894600,-0.01,-1.188078,-13.32000000,0.589859003582459,0.583234667669999,EXIT_REASON_BY_STOP,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
3,dfebfc36-d7fc-4aa9-a071-769b2862bd2f,3,CLOSED,SAHARA-USDT-SWAP,,USELESS-USDT-SWAP,SAHARA-USDT-SWAP/USELESS-USDT-SWAP,0.09615,0.09614,0.2999,0.2979,0.0,0.0,0.0,0.0,4.0715597516865465,4.0715597516865465,2.055722272551832E-29,2.966382137908164E-29,0.9347324718619551,0.9347324718619551,0.5890731822146611,0.5877142662451779,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.00519740,-0.10000000,0.09804900,1.96000000,81.6151820829043,0.09285160,81.65822168290433,1.86000000,0,0,0.32596,1.86000000,0.33%/0min,1.86%/0min,-0.01$/-0.10%,0.10$/1.96%,0.09$/1.86%,2025-08-13 16:05:32,2025-08-13 16:05:41,2025-08-13 16:06:03,4.07155975168655,4.0715597516865465,0.30199,-0.10000000,3.00993000,0.34993,0.589073182214661,0.5877142662451779,EXIT_REASON_BY_TAKE,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
4,930906b0-8c19-46f1-9f2c-819e4e055e3a,6,CLOSED,SAHARA-USDT-SWAP,,USELESS-USDT-SWAP,SAHARA-USDT-SWAP/USELESS-USDT-SWAP,0.09626,0.09621,0.2998,0.3079,0.0,0.0,0.0,0.0,4.0715597516865465,4.0715597516865465,2.7599918887939435E-29,4.4508483153894336E-29,0.9347324718619551,0.9347324718619551,0.587982005786098,0.5862032029706544,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.00959520,-0.19000000,-0.53226600,-10.65000000,81.6377616829043,-0.54186120,81.07868208290434,-10.84000000,3,1,-10.84000000,0.638442,-10.84%/3min,0.64%/1min,-0.01$/-0.19%,-0.53$/-10.65%,-0.54$/-10.84%,2025-08-13 16:10:32,2025-08-13 16:10:41,2025-08-13 16:14:11,4.07155975168655,4.0715597516865465,0.375024,-0.200976,1.18986,-11.13014000,0.588182686029773,0.5862032029706544,EXIT_REASON_BY_STOP,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
5,3a8e342f-ef5e-419d-8bbd-4e2ff2aa9eae,7,CLOSED,SAHARA-USDT-SWAP,,USELESS-USDT-SWAP,SAHARA-USDT-SWAP/USELESS-USDT-SWAP,0.09637,0.09604,0.3092,0.3193,0.0,0.0,0.0,0.0,4.479410820534965,4.479410820534965,3.254270971649416E-29,1.0820254386557925E-28,0.9971451940605199,0.9971451940605199,0.587370015758996,0.5828671575099195,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.08745625,-1.75000000,-0.54627300,-10.93000000,81.0580920829043,-0.63372925,80.39131633290434,-12.68000000,3,1,-12.68000000,0.3886825,-12.68%/3min,0.39%/1min,-0.09$/-1.75%,-0.55$/-10.93%,-0.63$/-12.68%,2025-08-13 16:15:32,2025-08-13 16:15:41,2025-08-13 16:19:11,4.479410820534965,4.47941082053496,0.190925,-1.809075,2.03644,-13.92356000,0.587370015758996,0.5828671575099195,EXIT_REASON_BY_STOP,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
1,f158dcca-cb50-4674-9918-5405382ac3d4,233,CLOSED,CATI-USDT-SWAP,,PNUT-USDT-SWAP,CATI-USDT-SWAP/PNUT-USDT-SWAP,0.09602,0.09711,0.2623,0.2639,0.0,0.0,0.0,0.0,2.872190319159402,0.6345015090492098,3.765104685221489E-52,2.138644916248686E-53,0.7084307341891547,0.2264373469372432,0.7347127291429594,0.7406433814113584,0.0,0.0,0.0,0.0,0.0,0.0,-2.24,0.27574151,5.51000000,-0.14288310,-2.86000000,82.3706385819043,0.13285841,80.37117133790433,2.65000000,111,233,-1.2066295,2.65000000,-1.21%/111min,2.65%/233min,0.28$/5.51%,-0.14$/-2.86%,0.13$/2.65%,2025-08-13 15:25:10,2025-08-13 15:25:20,2025-08-13 19:19:14,2.8721903191594,0.6345015090492098,8.045493,-1.641107,1.879848,-7.840152,0.740714107872958,0.723411055777465,EXIT_REASON_BY_TAKE,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
7,1a250efc-037b-413d-b7a7-9ac5afaa8299,20,CLOSED,BIO-USDT-SWAP,,WLD-USDT-SWAP,BIO-USDT-SWAP/WLD-USDT-SWAP,0.1198584816753928,0.12031,1.131,1.1291,0.0,0.0,0.0,0.0,3.1159337954989117,2.274227292889696,2.2173361517277487E-28,3.3182675612311514E-28,0.7918607596183921,0.6832294092752966,-0.580144432593305,-0.5786033082001383,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.09956020,2.16000000,0.01800900,0.33000000,80.3847513379043,0.11756920,80.47060556290431,2.49000000,4,17,-0.10712534,2.49000000,-0.11%/4min,2.49%/17min,0.10$/2.16%,0.02$/0.33%,0.12$/2.49%,2025-08-13 19:20:36,2025-08-13 19:20:45,2025-08-13 19:38:11,3.11593379549891,2.274227292889696,2.16000000,-1.862468,2.145204,-0.014056,-0.572578640026489,-0.58065228289501,EXIT_REASON_BY_TAKE,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
8,c8d6495f-bbde-4e14-8071-0ecd7c066815,11,CLOSED,BIO-USDT-SWAP,,WLD-USDT-SWAP,BIO-USDT-SWAP/WLD-USDT-SWAP,0.12049,0.12017,1.1332,1.1222,0.0,0.0,0.0,0.0,2.274227292889696,2.3455865750579425,3.8297976159857777E-28,4.198269656293895E-28,0.6832294092752966,0.6869000262510881,-0.578053258420069,-0.5777002798577111,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.05317340,-1.16000000,0.23771880,4.40000000,80.4312055629043,0.18454540,80.5296274629043,3.24000000,1,7,-0.07488288,3.24000000,-0.07%/1min,3.24%/7min,-0.05$/-1.16%,0.24$/4.40%,0.18$/3.24%,2025-08-13 19:40:31,2025-08-13 19:40:40,2025-08-13 19:48:11,2.3455865750579425,2.2742272928897,-0.040292,-2.435945,4.71231900,0.312319,-0.5777002798577111,-0.578828650547426,EXIT_REASON_BY_TAKE,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
9,2d13e98f-404d-47fe-82dc-e361fd860b66,58,CLOSED,ACT-USDT-SWAP,,BERA-USDT-SWAP,ACT-USDT-SWAP/BERA-USDT-SWAP,0.04458,0.04424,2.122,2.156,0.0,0.0,0.0,0.0,2.590669038375534,3.550301548766178,6.174028586625784E-138,9.278037766250524E-125,0.9546196870422273,0.8929828956140178,0.9367843832724593,0.92191629750507,0.0,0.0,0.0,0.0,0.0,0.0,0.96,-0.17450497,-4.06000000,-0.42759936,-7.50000000,80.4804674629043,-0.60210433,79.86794944790431,-11.56000000,54,8,-11.56000000,1.36501154,-11.56%/54min,1.37%/8min,-0.17$/-4.06%,-0.43$/-7.50%,-0.60$/-11.56%,2025-08-13 19:50:31,2025-08-13 19:50:40,2025-08-13 20:45:11,3.550301548766178,1.5608960053231,1.233769,-4.25879,3.305568,-7.71872900,0.937063023566711,0.92191629750507,EXIT_REASON_BY_STOP,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
10,efa7f2af-e87a-4b49-b87f-e7fa97613251,16,CLOSED,OP-USDT-SWAP,,RAY-USDT-SWAP,OP-USDT-SWAP/RAY-USDT-SWAP,0.8476,0.8426,3.9678,4.0651,0.0,0.0,0.0,0.0,4.413182591978368,3.8584766682125506,3.3991191806175845E-125,2.7510284835133347E-123,0.020619552751544958,0.010741072685062657,0.9224624753819182,0.9200428088604949,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,-0.11744125,-2.73000000,-0.50965470,-8.94000000,79.8596694479043,-0.62709595,79.1401966979043,-11.67000000,12,1,-11.67000000,0.20298422,-11.67%/12min,0.20%/1min,-0.12$/-2.73%,-0.51$/-8.94%,-0.63$/-11.67%,2025-08-13 20:50:32,2025-08-13 20:50:42,2025-08-13 21:03:11,4.49752082552812,3.85847666821255,0.711512,-2.73000000,-0.001695,-10.03327400,0.922462475381918,0.917716629239368,EXIT_REASON_BY_STOP,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
11,90523175-0dfe-49a1-9680-ee9ae0f9f87b,7,CLOSED,ANIME-USDT-SWAP,,BERA-USDT-SWAP,ANIME-USDT-SWAP/BERA-USDT-SWAP,0.01852,0.0185,2.173,2.158,0.0,0.0,0.0,0.0,4.277545708247411,4.277545708247411,2.0317006298946702E-117,3.1235185071775734E-118,0.7873644767334063,0.7873644767334063,0.9120938749658563,0.9132431034452329,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.02358820,-0.54000000,0.23051520,4.12000000,79.1724166979043,0.20692700,79.33413569790432,3.58000000,1,3,-0.24365988,3.58000000,-0.24%/1min,3.58%/3min,-0.02$/-0.54%,0.23$/4.12%,0.21$/3.58%,2025-08-13 21:05:32,2025-08-13 21:05:41,2025-08-13 21:09:11,4.277545708247411,4.27754570824741,-0.019845,-0.556209,4.12000000,-0.2088,0.9132431034452329,0.91191153300651,EXIT_REASON_BY_TAKE,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
12,48042dde-0b18-4e50-9218-038755759f77,5,CLOSED,ANIME-USDT-SWAP,,BERA-USDT-SWAP,ANIME-USDT-SWAP/BERA-USDT-SWAP,0.01852,0.01852,2.153,2.142,0.0,0.0,0.0,0.0,4.277545708247411,4.277545708247411,1.2732160675447236E-118,6.308751502751847E-119,0.7873644767334063,0.7873644767334063,0.9137882858194992,0.9142123652467066,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0E-8,0E-8,0.11885940,2.09000000,79.3291356979043,0.11885940,79.38103749790432,2.09000000,1,2,0.00158799,2.09000000,0.00%/1min,2.09%/2min,0.00$/0.00%,0.12$/2.09%,0.12$/2.09%,2025-08-13 21:10:37,2025-08-13 21:10:45,2025-08-13 21:13:11,4.277545708247411,4.27754570824741,0.24765100,-0.287233,2.79666300,0.017716,0.9142123652467066,0.913758329662762,EXIT_REASON_BY_TAKE,false,15m,300.0,2.0,100.0,0.1,1.0,0.5,0.5,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,3.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
6,e87e8955-1388-42a4-bd96-22d71f7028c2,303,CLOSED,MERL-USDT-SWAP,,SAHARA-USDT-SWAP,MERL-USDT-SWAP/SAHARA-USDT-SWAP,0.1125120720720721,0.11106,0.09598,0.09587,0.0,0.0,0.0,0.0,2.6255185275862343,-0.25453279901656856,1.3504368960526004E-58,3.258161418050854E-46,0.041953362524409496,0.08698442463141837,0.7637564417953568,0.7040766516929994,0.0,0.0,0.0,0.0,0.0,0.0,-2.88,-0.32026387,-6.41000000,0.02302240,0.46000000,80.4093163329043,-0.29724147,79.25581596790431,-5.95000000,299,62,-5.95000000,0.6338635,-5.95%/299min,0.63%/62min,-0.32$/-6.41%,0.02$/0.46%,-0.30$/-5.95%,2025-08-13 16:20:31,2025-08-13 16:20:41,2025-08-13 21:20:16,2.62551852758623,-0.254532799016569,4.280977,-8.11228,3.76418,-6.36005,0.763952335060338,0.691366810780496,EXIT_REASON_BY_Z_MIN,false,15m,300.0,3.5,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,false,true,true,true,true,true,true,true,true,true,false,false,true,true,
13,038269af-1660-4f7a-ac02-20b9b13b607b,12,CLOSED,ANIME-USDT-SWAP,,BERA-USDT-SWAP,ANIME-USDT-SWAP/BERA-USDT-SWAP,0.01853,0.01856,2.141,2.132,0.0,0.0,0.0,0.0,2.758439919975253,2.758439919975253,3.553742483590905E-118,1.2696926087565598E-118,0.36987456892117043,0.36987456892117043,0.9131644136019368,0.913789963761785,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.02318840,0.54000000,0.09314655,1.63000000,79.3324574979043,0.11633495,79.38566586790431,2.17000000,5,8,-0.38414958,2.17000000,-0.38%/5min,2.17%/8min,0.02$/0.54%,0.09$/1.63%,0.12$/2.17%,2025-08-13 21:15:31,2025-08-13 21:15:40,2025-08-13 21:24:11,2.758439919975253,2.75843991997525,1.868544,-0.289595,2.34978300,-2.08355,0.913789963761785,0.913102943685649,EXIT_REASON_BY_TAKE,false,15m,300.0,3.5,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,1.5,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,false,true,true,true,true,true,true,true,true,true,false,false,true,true,
14,2beb985d-31ff-481b-bdca-a7deee52c43e,13,CLOSED,ARC-USDT-SWAP,,CFX-USDT-SWAP,ARC-USDT-SWAP/CFX-USDT-SWAP,0.02338,0.02375,0.21144,0.21044,0.0,0.0,0.0,0.0,5.088414648591523,6.712226659949169,2.5558777159988163E-84,4.023920405362462E-78,0.949804325058525,0.9919343285821892,0.8484115813928863,0.8316743728927598,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.36021980,7.20000000,0.07263630,1.45000000,79.3856658679043,0.43285610,79.54791166790432,8.65000000,3,10,-1.040794,8.65000000,-1.04%/3min,8.65%/10min,0.36$/7.20%,0.07$/1.45%,0.43$/8.65%,2025-08-13 22:36:39,2025-08-13 22:39:18,2025-08-13 22:50:14,6.71222665994917,5.08841464859152,8.091828,0.247828,2.43258400,-5.839416,0.849421663008622,0.821517694134071,EXIT_REASON_BY_TAKE,false,15m,300.0,3.5,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,false,true,true,true,true,true,true,true,true,false,false,false,false,true,
15,9ebd320a-b7f3-48f4-ac9f-5e6b4b1d035b,34,CLOSED,SUSHI-USDT-SWAP,,TRUMP-USDT-SWAP,SUSHI-USDT-SWAP/TRUMP-USDT-SWAP,0.9432,0.9468,9.977,10.193,0.0,0.0,0.0,0.0,4.151493856040429,5.115077154879945,5.553702654437925E-226,7.180477630857084E-196,0.026587730406061043,0.9607518617547173,0.9841672078741803,0.9746659195188468,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.08395800,2.10000000,-0.66633300,-11.11000000,79.4271452679043,-0.58237500,79.13836756790431,-9.01000000,36,1,-9.01000000,0.260691,-9.01%/36min,0.26%/1min,0.08$/2.10%,-0.67$/-11.11%,-0.58$/-9.01%,2025-08-13 22:36:39,2025-08-13 22:39:51,2025-08-13 23:16:11,5.41091420814881,4.15149385604043,4.71009,-0.01491,0.199425,-11.11000000,0.98416720787418,0.9746659195188468,EXIT_REASON_BY_STOP,false,15m,300.0,3.5,100.0,0.1,0.8,0.8,0.8,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,false,true,true,true,true,true,true,true,true,false,false,false,false,true,
18,d4cd0ab5-d1d3-4242-8ea4-7bef811f404e,46,CLOSED,AR-USDT-SWAP,,MEME-USDT-SWAP,AR-USDT-SWAP/MEME-USDT-SWAP,8.411,8.324,0.00199,0.002016,0.0,0.0,0.0,0.0,3.6950289891314516,2.156727967322479,1.2976831186196245E-222,1.8090961152529438E-217,0.11622745109980448,0.03963857495801783,0.9833140964601945,0.9819209228925434,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,-0.30784600,-5.13000000,-0.26763375,-6.69000000,79.1437778679043,-0.57547975,78.51715961790431,-11.82000000,42,20,-11.82000000,2.9466928,-11.82%/42min,2.95%/20min,-0.31$/-5.13%,-0.27$/-6.69%,-0.58$/-11.82%,2025-08-14 00:00:31,2025-08-14 00:00:40,2025-08-14 00:43:11,3.69502898913145,2.156727967322479,1.995321,-5.13000000,5.49875,-6.75125,0.983739567160383,0.97546430832456,EXIT_REASON_BY_STOP,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
19,4d13f875-9714-4f39-8e86-09706c69e33a,160,CLOSED,INJ-USDT-SWAP,,MEME-USDT-SWAP,INJ-USDT-SWAP/MEME-USDT-SWAP,16.263,15.782,0.002012,0.001984,0.0,0.0,0.0,0.0,4.242742658366028,2.42766825426296,1.3036289222102475E-224,1.3158355878650092E-219,0.07319580924080804,0.10643214710527837,0.9838255411007006,0.9825137216919942,0.0,0.0,0.0,0.0,0.0,0.0,-1.82,-0.88515720,-14.75000000,0.26743365,6.69000000,78.5447596179043,-0.61772355,78.0944438679043,-8.06000000,156,79,-8.06000000,1.667961,-8.06%/156min,1.67%/79min,-0.89$/-14.75%,0.27$/6.69%,-0.62$/-8.06%,2025-08-14 00:45:31,2025-08-14 00:45:40,2025-08-14 03:22:11,4.57375604948788,0.77225047439655,0.693945,-14.75000000,20.543985,-5.443515,0.984036436629105,0.979400526112847,EXIT_REASON_BY_STOP,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
21,a2729f5c-d53f-44de-b90a-a21bdbc46a27,65,CLOSED,APE-USDT-SWAP,,BERA-USDT-SWAP,APE-USDT-SWAP/BERA-USDT-SWAP,0.6490669491525424,0.6422,2.156,2.097,0.0,0.0,0.0,0.0,3.680748203306816,2.1829453941091566,9.428703337025273E-135,4.7614425192336956E-135,0.6013578890173559,0.48038200015318633,0.9334844625375728,0.9337993913654963,0.0,0.0,0.0,0.0,0.0,0.0,-1.50,-0.24820736,-5.40000000,0.68390448,12.66000000,78.1164438679043,0.43569712,78.52940314673175,7.26000000,1,61,-0.8968651,7.26000000,-0.90%/1min,7.26%/61min,-0.25$/-5.40%,0.68$/12.66%,0.44$/7.26%,2025-08-14 03:31:00,2025-08-14 03:31:21,2025-08-14 04:33:11,3.68074820330682,2.10552877861342,1.275619,-5.931128,13.833995,-1.370833,0.935230072855622,0.932887348346384,EXIT_REASON_BY_TAKE,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
16,ffd2fef9-3563-4f52-8fe5-8951f78a85f5,423,CLOSED,ANIME-USDT-SWAP,,SUI-USDT-SWAP,ANIME-USDT-SWAP/SUI-USDT-SWAP,0.01906,0.0183,4.1517,3.9272,0.0,0.0,0.0,0.0,3.0137800083321946,-1.0010355310853738,1.516104476808398E-157,1.7816012501455425E-151,0.9683934033629915,0.20512858479894008,0.9537099436395817,0.9490373231400892,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,-0.82666155,-19.68000000,1.33687848,23.05000000,79.1383675679043,0.51021693,78.69674444673177,3.37000000,28,421,-1.1491349,5.34275622,-1.15%/28min,5.34%/421min,-0.83$/-19.68%,1.34$/23.05%,0.51$/3.37%,2025-08-13 23:53:03,2025-08-13 23:53:13,2025-08-14 06:55:11,3.01378000833219,-1.0010355310853738,3.130548,-23.371215,24.618391,-1.574912,0.954317330161681,0.942826880230086,EXIT_REASON_BY_TAKE,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
57,e859f1a7-4a52-4e9c-a175-55b4806937d1,5,CLOSED,ARKM-USDT-SWAP,,BERA-USDT-SWAP,ARKM-USDT-SWAP/BERA-USDT-SWAP,0.5923,0.5924,2.221,2.265,0.0,0.0,0.0,0.0,3.831028513887376,3.831028513887376,1.1115946047463864E-133,7.441692010189334E-131,0.6087196387608003,0.6087196387608003,0.9323341997574642,0.9292007084904803,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.00349825,-0.08000000,-0.54627300,-9.42000000,78.6967444467318,-0.54977125,78.09736969673176,-9.50000000,1,1,-9.50000000,0.2830174,-9.50%/1min,0.28%/1min,0.00$/-0.08%,-0.55$/-9.42%,-0.55$/-9.50%,2025-08-14 07:15:33,2025-08-14 07:15:43,2025-08-14 07:17:11,3.83102851388738,3.831028513887376,0.413458,-0.08000000,0.248905,-9.61316400,0.932334199757464,0.9292007084904803,EXIT_REASON_BY_STOP,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
59,1acd490f-f0dc-4a18-88b4-8582776a1c79,29,CLOSED,AXS-USDT-SWAP,,BERA-USDT-SWAP,AXS-USDT-SWAP/BERA-USDT-SWAP,2.57,2.556,2.272,2.314,0.0,0.0,0.0,0.0,4.44563148962436,4.92396400289676,1.2662838792990466E-132,4.216295199101765E-115,0.9622283740716039,0.9970782468153911,0.9311797325304253,0.90873089820153,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.13123435,-2.52000000,-0.44122050,-9.19000000,78.0973696967318,-0.57245485,77.47510184673176,-11.71000000,25,9,-11.71000000,3.23306496,-11.71%/25min,3.23%/9min,-0.13$/-2.52%,-0.44$/-9.19%,-0.57$/-11.71%,2025-08-14 07:20:33,2025-08-14 07:20:43,2025-08-14 07:46:11,4.92396400289676,4.29361899087138,0.055356,-2.52000000,8.77975,-9.19000000,0.936150860122301,0.90873089820153,EXIT_REASON_BY_STOP,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
66,319f667e-5cdf-46a5-b292-3b3bce482747,8,CLOSED,AEVO-USDT-SWAP,,BERA-USDT-SWAP,AEVO-USDT-SWAP/BERA-USDT-SWAP,0.10544,0.10527,2.317,2.368,0.0,0.0,0.0,0.0,5.013355758225936,5.013355758225936,2.540710910314318E-111,1.5621173363754882E-107,0.9979642558748669,0.9979642558748669,0.902950846400463,0.8967682980997636,0.0,0.0,0.0,0.0,0.0,0.0,0.00,-0.03772113,-0.80000000,-0.56528250,-10.67000000,77.4751018467318,-0.60300363,76.82250843673177,-11.47000000,5,1,-11.47000000,0.31654874,-11.47%/5min,0.32%/1min,-0.04$/-0.80%,-0.57$/-10.67%,-0.60$/-11.47%,2025-08-14 07:50:33,2025-08-14 07:50:43,2025-08-14 07:55:44,5.01335575822594,5.013355758225936,0.343486,-0.80000000,0.460208,-10.67000000,0.903592882676804,0.8967682980997636,EXIT_REASON_BY_STOP,false,15m,300.0,3.0,100.0,0.1,0.8,0.8,0.9,10.0,1.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.5,0.0,2.0,1.5,2.0,true,true,true,true,true,true,true,true,true,false,false,false,false,true,
